year,team,player
2011,CLE,PUTNZ001
2011,CLE,SANTC002
2011,CLE,SIPPT001
2011,CLE,SIZEG001
2011,CLE,SMITJ002
2011,CLE,TALBM001
2011,CLE,THOMJ002
2011,CLE,TOMLJ001
2011,CLE,VALBL001
2011,CLE,WHITA001
2011,COL,ALFOE002
2011,COL,AMEZA001
2011,COL,BELIM001
2011,COL,BETAR001
2011,COL,BILLB002
2011,COL,BLACC001
2011,COL,BROTR001
2011,COL,CHACJ001
2011,COL,COOKA002
2011,COL,DALEM002
2011,COL,DELAJ001
2011,COL,ELLIM001
2011,COL,ESCAE001
2011,COL,FIELT001
2011,COL,FOWLD001
2011,COL,GARNC001
2011,COL,GIAMJ001
2011,COL,GOMEH001
2011,COL,GONZC001
2011,COL,GONZE001
2011,COL,HAMMJ002
2011,COL,HELTT001
2011,COL,HERRJ002
2011,COL,IANNC001
2011,COL,JIMEU001
2011,COL,JOHNA002
2011,COL,KOUZK001
2011,COL,LINDM001
2011,COL,LOPEJ003
2011,COL,MILLJ005
2011,COL,MILLK004
2011,COL,MORAF001
2011,COL,MORAJ002
2011,COL,MORTC003
2011,COL,NELSC001
2011,COL,NICAJ001
2011,COL,PACHJ001
2011,COL,PAGNM001
2011,COL,PAULF001
2011,COL,POMED001
2011,COL,REYNG001
2011,COL,REYNM002
2011,COL,ROENJ001
2011,COL,ROGEE002
2011,COL,ROMEJ001
2011,COL,ROSAW001
2011,COL,SMITS002
2011,COL,SPILR001
2011,COL,STEWI001
2011,COL,STREH001
2011,COL,STULE002
2011,COL,TULOT001
2011,COL,WHITA001
2011,COL,WIGGT001
2011,COL,YOUNE003
2011,DET,ALBUA001
2011,DET,AVILA001
2011,DET,BELOD001
2011,DET,BENOJ001
2011,DET,BETEW001
2011,DET,BOESB001
2011,DET,CABRM001
2011,DET,COKEP001
2011,DET,DIRKA001
2011,DET,FISTD001
2011,DET,FURBC001
2011,DET,GONZE002
2011,DET,GUILC001
2011,DET,INGEB001
2011,DET,JACKA001
2011,DET,KELLD001
2011,DET,MARTL003
2011,DET,MARTV001
2011,DET,OLIVA002
2011,DET,OLIVL001
2011,DET,ORDOM001
2011,DET,PAULD001
2011,DET,PENNB002
2011,DET,PERAJ001
2011,DET,PERRR001
2011,DET,PORCR001
2011,DET,PURCD001
2011,DET,RABUR001
2011,DET,RHYMW001
2011,DET,RUFFC001
2011,DET,SANTO001
2011,DET,SANTR002
2011,DET,SCHEM001
2011,DET,SCHLD001
2011,DET,SIZES001
2011,DET,THOMB001
2011,DET,TURNJ002
2011,DET,VALVJ001
2011,DET,VERLJ001
2011,DET,VILLB002
2011,DET,WEINR001
2011,DET,WELLC001
2011,DET,WILKA001
2011,DET,WORTD001
2011,DET,YOUND003
2011,FLO,AMEZA001
2011,FLO,BADEB001
2011,FLO,BAKEJ002
2011,FLO,BONIE001
2011,FLO,BUCKJ001
2011,FLO,BUENJ001
2011,FLO,CAMEM001
2011,FLO,CEDAJ001
2011,FLO,CHOAR001
2011,FLO,CISHS001
2011,FLO,COGHC001
2011,FLO,COUSS001
2011,FLO,DOBBG001
2011,FLO,DOMIM001
2011,FLO,DUNNM002
2011,FLO,HANDB001
2011,FLO,HATCC002
2011,FLO,HAYEB001
2011,FLO,HELMW001
2011,FLO,HENSC002
2011,FLO,INFAO001
2011,FLO,JOHNJ009
2011,FLO,LOPEJ003
2011,FLO,MARTO001
2011,FLO,MORRL001
2011,FLO,MUJIE001
2011,FLO,MURPD004
2011,FLO,NOLAR001
2011,FLO,NUNEL001
2011,FLO,PETEB001
2011,FLO,RAMIH003
2011,FLO,ROSAS001
2011,FLO,ROTTV001
2011,FLO,SANAA001
2011,FLO,SANCA004
2011,FLO,SANCB001
2011,FLO,SANCG001
2011,FLO,STANM004
2011,FLO,THURJ001
2011,FLO,VAZQJ001
2011,FLO,VILLE002
2011,FLO,VOLSC001
2011,FLO,WEBBR001
2011,FLO,WISED001
2011,HOU,ABADF001
2011,HOU,ABREJ002
2011,HOU,ALTUJ001
2011,HOU,BARMC001
2011,HOU,BOGUB001
2011,HOU,BOURJ001
2011,HOU,BOURM001
2011,HOU,CANCR001
2011,HOU,CARPD001
2011,HOU,CEDEX001
2011,HOU,CORPC001
2011,HOU,DELRE001
2011,HOU,DOWNM001
2011,HOU,DURAL001
2011,HOU,ESCAS001
2011,HOU,FIGUN001
2011,HOU,FULCJ001
2011,HOU,HALLB001
2011,HOU,HAPPJ001
2011,HOU,HARRL002
2011,HOU,INGLJ001
2011,HOU,JOHNC003
2011,HOU,KEPPJ001
2011,HOU,LEE-C001
2011,HOU,LOPEW001
2011,HOU,LYLEJ001
2011,HOU,LYONB003
2011,HOU,MARTJ006
2011,HOU,MELAM001
2011,HOU,MICHJ001
2011,HOU,MYERB001
2011,HOU,NORRB001
2011,HOU,PAREJ002
2011,HOU,PENCH001
2011,HOU,PENDL001
2011,HOU,QUINH001
2011,HOU,RODRA002
2011,HOU,RODRF004
2011,HOU,RODRW002
2011,HOU,SANCA005
2011,HOU,SCHAJ002
2011,HOU,SHUCJ001
2011,HOU,SOSAH001
2011,HOU,TOWLJ001
2011,HOU,VALDJ001
2011,HOU,WALLB001
2011,HOU,WRIGW001
2011,KCA,ADCON001
2011,KCA,AVILM001
2011,KCA,BETEW001
2011,KCA,BUTLB003
2011,KCA,CABRM002
2011,KCA,CAINL001
2011,KCA,CHAVJ001
2011,KCA,CHENB001
2011,KCA,COLEL001
2011,KCA,COLLT001
2011,KCA,CROWA001
2011,KCA,DAVIK002
2011,KCA,DUFFD001
2011,KCA,DYSOJ001
2011,KCA,ESCOA003
2011,KCA,FRANJ003
2011,KCA,FRANJ004
2011,KCA,GETZC001
2011,KCA,GIAVJ001
2011,KCA,GORDA001
2011,KCA,HERRK001
2011,KCA,HOCHL001
2011,KCA,HOLLG001
2011,KCA,HOSME001
2011,KCA,JEFFJ001
2011,KCA,KAAIK001
2011,KCA,MAIEM001
2011,KCA,MAZZV001
2011,KCA,MENDL001
2011,KCA,MOUSM001
2011,KCA,NAVAY001
2011,KCA,OSULS001
2011,KCA,PAULF001
2011,KCA,PENAB002
2011,KCA,PERES002
2011,KCA,PINAM001
2011,KCA,SORIJ001
2011,KCA,TEAFE001
2011,KCA,TEJER001
2011,KCA,TEXEK001
2011,KCA,TREAM001
2011,KCA,WOODB004
2011,LAN,BARAR001
2011,LAN,BILLC001
2011,LAN,BLAKC001
2011,LAN,BROXJ001
2011,LAN,CARRJ001
2011,LAN,CASTJ004
2011,LAN,CORML001
2011,LAN,DEJEI002
2011,LAN,DELAR003
2011,LAN,ELBES001
2011,LAN,ELLIA001
2011,LAN,ELY-J001
2011,LAN,EOVAN001
2011,LAN,ETHIA001
2011,LAN,EVELD001
2011,LAN,FEDET001
2011,LAN,FURCR001
2011,LAN,GARLJ001
2011,LAN,GIBBJ002
2011,LAN,GIMEH001
2011,LAN,GORDD002
2011,LAN,GUERJ002
2011,LAN,GUERM001
2011,LAN,GWYNT002
2011,LAN,HAWKB001
2011,LAN,HOFFJ001
2011,LAN,JANSK001
2011,LAN,KEMPM001
2011,LAN,KERSC001
2011,LAN,KUO-H001
2011,LAN,KUROH001
2011,LAN,LILLT001
2011,LAN,LINDJ004
2011,LAN,LONEJ001
2011,LAN,MACDM001
2011,LAN,MILEA001
2011,LAN,MITCR001
2011,LAN,NAVAD001
2011,LAN,OELTT001
2011,LAN,PADIV001
2011,LAN,PAULX001
2011,LAN,RIVEJ001
2011,LAN,SANDJ002
2011,LAN,SELLJ002
2011,LAN,THAMM001
2011,LAN,TRONR001
2011,LAN,URIBJ002
2011,LAN,VELEE001
2011,MIL,ALMOE001
2011,MIL,AXFOJ001
2011,MIL,BETAY001
2011,MIL,BOGGB001
2011,MIL,BRADZ001
2011,MIL,BRAUR002
2011,MIL,CARRB001
2011,MIL,COUNC001
2011,MIL,DELAE001
2011,MIL,DIFEM002
2011,MIL,DILLT001
2011,MIL,ESTRM001
2011,MIL,FARRE001
2011,MIL,FIELP001
2011,MIL,FIERM001
2011,MIL,GALLY001
2011,MIL,GAMEM001
2011,MIL,GOMEC002
2011,MIL,GREES004
2011,MIL,GREET005
2011,MIL,GREIZ001
2011,MIL,HAIRJ002
2011,MIL,HARTC001
2011,MIL,HAWKL001
2011,MIL,HERRD001
2011,MIL,KINTB001
2011,MIL,KOTSM001
2011,MIL,KOTTG001
2011,MIL,LOE-K001
2011,MIL,LOPEF001
2011,MIL,LUCRJ001
2011,MIL,MALDM001
2011,MIL,MARCS001
2011,MIL,MCCLM001
2011,MIL,MCGEC001
2011,MIL,MITRS001
2011,MIL,MORGN001
2011,MIL,NARVC001
2011,MIL,NIEVW001
2011,MIL,REEDJ004
2011,MIL,RIVEM003
2011,MIL,RODRF003
2011,MIL,SAITT001
2011,MIL,SCHAL001
2011,MIL,STETM001
2011,MIL,WEEKR001
2011,MIL,WILSJ003
2011,MIL,WOLFR001
2011,MIN,BAKES002
2011,MIN,BENSJ001
2011,MIN,BLACN001
2011,MIN,BURNA002
2011,MIN,BUTED001
2011,MIN,CAPPM001
2011,MIN,CASIA001
2011,MIN,CUDDM001
2011,MIN,DIAMS001
2011,MIN,DINKB001
2011,MIN,DUENB001
2011,MIN,DUMAP001
2011,MIN,HACKE001
2011,MIN,HENDL001
2011,MIN,HOEYJ001
2011,MIN,HOLMS002
2011,MIN,HUGHD001
2011,MIN,HUGHL001
2011,MIN,JAMEC002
2011,MIN,KUBEJ002
2011,MIN,LIRIF001
2011,MIN,MANSJ001
2011,MIN,MAUEJ001
2011,MIN,MIJAJ001
2011,MIN,MORNJ001
2011,MIN,NATHJ001
2011,MIN,NISHT001
2011,MIN,OLIVL001
2011,MIN,PARMC001
2011,MIN,PAVAC001
2011,MIN,PERKG001
2011,MIN,PLOUT001
2011,MIN,REPKJ001
2011,MIN,REVEB001
2011,MIN,RIVER003
2011,MIN,SLAMA001
2011,MIN,SLOWK001
2011,MIN,SPAND001
2011,MIN,SWARA001
2011,MIN,THOMJ002
2011,MIN,TOLBM001
2011,MIN,TOSOR001
2011,MIN,VALED001
2011,MIN,WALDK001
2011,MIN,YOUND003
2011,NYA,AYALL001
2011,NYA,BETAD001
2011,NYA,BRACA001
2011,NYA,BURNA001
2011,NYA,CANOR001
2011,NYA,CARLB001
2011,NYA,CERVF001
2011,NYA,CHAMJ002
2011,NYA,CHAVE001
2011,NYA,COLOB001
2011,NYA,DICKC001
2011,NYA,GARCF002
2011,NYA,GARDB001
2011,NYA,GARRS002
2011,NYA,GOLSG001
2011,NYA,GORDB001
2011,NYA,GRANC001
2011,NYA,HUGHP001
2011,NYA,JETED001
2011,NYA,JONEA002
2011,NYA,KONTG001
2011,NYA,LAFFA001
2011,NYA,LAIRB001
2011,NYA,LOGAB001
2011,NYA,MARQJ002
2011,NYA,MARTR004
2011,NYA,MITRS001
2011,NYA,MOLIG002
2011,NYA,MONTJ003
2011,NYA,NOESH001
2011,NYA,NOVAI001
2011,NYA,NUNEE002
2011,NYA,PENAR002
2011,NYA,PENDL001
2011,NYA,POSAJ001
2011,NYA,PROCS001
2011,NYA,RIVEM002
2011,NYA,ROBED002
2011,NYA,RODRA001
2011,NYA,ROMIA002
2011,NYA,SABAC001
2011,NYA,SANIA001
2011,NYA,SORIR001
2011,NYA,SWISN001
2011,NYA,TEIXM001
2011,NYA,VALDR002
2011,NYA,WADEC001
2011,NYA,WHELK001
2011,NYN,ACOSM001
2011,NYN,BATIM001
2011,NYN,BAXTM001
2011,NYN,BAY-J001
2011,NYN,BEATP001
2011,NYN,BELTC001
2011,NYN,BOYEB001
2011,NYN,BUCHT001
2011,NYN,BYRDT001
2011,NYN,CAPUC001
2011,NYN,CARRD001
2011,NYN,DAVII001
2011,NYN,DICKR001
2011,NYN,DUDAL001
2011,NYN,EMAUB001
2011,NYN,EVANN001
2011,NYN,GEE-D001
2011,NYN,HAIRS001
2011,NYN,HARRW001
2011,NYN,HERRD001
2011,NYN,HU--C001
2011,NYN,IGARR001
2011,NYN,ISRIJ001
2011,NYN,MARTF002
2011,NYN,MISCP001
2011,NYN,MURPD006
2011,NYN,NICKM001
2011,NYN,NIESJ001
2011,NYN,OCONM001
2011,NYN,PAGAA001
2011,NYN,PARNB001
2011,NYN,PASCV001
2011,NYN,PAULR001
2011,NYN,PELFM001
2011,NYN,PRIDJ001
2011,NYN,REYEJ001
2011,NYN,RODRF003
2011,NYN,SATIJ001
2011,NYN,SCHWC001
2011,NYN,STINJ001
2011,NYN,TEJAR001
2011,NYN,THAYD001
2011,NYN,THOLJ001
2011,NYN,TURNJ001
2011,NYN,WRIGD002
2011,NYN,YOUNC003
2011,OAK,ALLEB001
2011,OAK,ANDEB004
2011,OAK,BAILA001
2011,OAK,BALFG001
2011,OAK,BARTD001
2011,OAK,BILLB002
2011,OAK,BLEVJ001
2011,OAK,BRADD002
2011,OAK,BRESC001
2011,OAK,CAHIT001
2011,OAK,CARIA001
2011,OAK,CARTC002
2011,OAK,CRAMB001
2011,OAK,CRISC001
2011,OAK,DEJED001
2011,OAK,DELOF001
2011,OAK,DEVIJ001
2011,OAK,ELLIM001
2011,OAK,FUENB001
2011,OAK,GODFG001
2011,OAK,GONZG003
2011,OAK,HARDR001
2011,OAK,JACKC002
2011,OAK,KOUZK001
2011,OAK,LAROA002
2011,OAK,MAGNT001
2011,OAK,MATSH001
2011,OAK,MCCAB001
2011,OAK,MILLJ004
2011,OAK,MOSCG001
2011,OAK,NORBJ001
2011,OAK,OUTMJ001
2011,OAK,PENNC001
2011,OAK,POWEL001
2011,OAK,PURCD001
2011,OAK,RECKA001
2011,OAK,ROSAA001
2011,OAK,ROSST001
2011,OAK,SIZES001
2011,OAK,SOGAE001
2011,OAK,SUZUK001
2011,OAK,SWEER001
2011,OAK,TAYLM001
2011,OAK,WAGNN001
2011,OAK,WEEKJ001
2011,OAK,WILLJ004
2011,OAK,WUERM001
2011,OAK,ZIEGB001
2011,PHI,BAEZD001
2011,PHI,BASTA001
2011,PHI,BLANJ001
2011,PHI,BOWKJ001
2011,PHI,BROWD004
2011,PHI,CARPA001
2011,PHI,CONTJ002
2011,PHI,DEFRJ001
2011,PHI,FRANB001
2011,PHI,GLOAR001
2011,PHI,HALLR001
2011,PHI,HAMEC001
2011,PHI,HERND003
2011,PHI,HOWAR001
2011,PHI,IBANR001
2011,PHI,KENDK001
2011,PHI,KRATE001
2011,PHI,LEE-C003
2011,PHI,LIDGB001
2011,PHI,MADSR001
2011,PHI,MARTM003
2011,PHI,MATHS001
2011,PHI,MAYBJ001
2011,PHI,MOSSB001
2011,PHI,ORR-P001
2011,PHI,OSWAR001
2011,PHI,PENCH001
2011,PHI,PEREJ001
2011,PHI,POLAP001
2011,PHI,ROLLJ001
2011,PHI,ROMEJ001
2011,PHI,RUIZC001
2011,PHI,SARDD001
2011,PHI,SAVEJ001
2011,PHI,SCHNB001
2011,PHI,SCHWM002
2011,PHI,STUTM001
2011,PHI,UTLEC001
2011,PHI,VALDW001
2011,PHI,VICTS001
2011,PHI,WORLV001
2011,PHI,ZAGUM001
2011,PIT,ALVAP001
2011,PIT,ASCAJ001
2011,PIT,BEIMJ001
2011,PIT,BOWKJ001
2011,PIT,BROWD003
2011,PIT,BURRB001
2011,PIT,CEDER002
2011,PIT,CIRIP001
2011,PIT,CORRK001
2011,PIT,CROTM001
2011,PIT,DARNC001
2011,PIT,DIAZM003
2011,PIT,DOUMR001
2011,PIT,FRYEE001
2011,PIT,GRILJ001
2011,PIT,HANRJ001
2011,PIT,HARRJ002
2011,PIT,HUGHJ001
2011,PIT,JARAJ001
2011,PIT,JONEG002
2011,PIT,KARSJ001
2011,PIT,LEE-D002
2011,PIT,LEROC001
2011,PIT,LINCB001
2011,PIT,LOCKJ001
2011,PIT,LUDWR001
2011,PIT,MAHOP002
2011,PIT,MCCUA001
2011,PIT,MCCUD001
2011,PIT,MCDOJ004
2011,PIT,MCKEM001
2011,PIT,MEEKE001
2011,PIT,MORTC002
2011,PIT,MOSKD001
2011,PIT,OHLER001
2011,PIT,OLSOG003
2011,PIT,OVERL001
2011,PIT,PAGNM001
2011,PIT,PAULX001
2011,PIT,PEARS001
2011,PIT,PRESA001
2011,PIT,RESOC001
2011,PIT,RODRJ003
2011,PIT,SNYDC002
2011,PIT,TABAJ002
2011,PIT,THOMA003
2011,PIT,TOREW001
2011,PIT,VERAJ001
2011,PIT,WALKN001
2011,PIT,WATST001
2011,PIT,WOODB003
2011,PIT,WOODT003
2011,SDN,ADAMM001
2011,SDN,BARTJ001
2011,SDN,BASSA001
2011,SDN,BELLH001
2011,SDN,BLANK002
2011,SDN,BRACB001
2011,SDN,CABRE001
2011,SDN,CANTJ001
2011,SDN,CARPA001
2011,SDN,CUNNA001
2011,SDN,DARNJ001
2011,SDN,DEDUS001
2011,SDN,DENOC001
2011,SDN,FORSL001
2011,SDN,FRIEE001
2011,SDN,FULCJ001
2011,SDN,GONZA005
2011,SDN,GREGL001
2011,SDN,GUZMJ005
2011,SDN,HAMRE001
2011,SDN,HARAA001
2011,SDN,HAWPB001
2011,SDN,HEADC001
2011,SDN,HERMJ001
2011,SDN,HUDSO001
2011,SDN,HUNDN001
2011,SDN,HUNTC001
2011,SDN,JOHNR009
2011,SDN,LATOM001
2011,SDN,LEBLW001
2011,SDN,LUDWR001
2011,SDN,LUEBC001
2011,SDN,MARTL002
2011,SDN,MAYBC001
2011,SDN,MOSED001
2011,SDN,NESHP001
2011,SDN,PARRA001
2011,SDN,PATTE001
2011,SDN,PHILK001
2011,SDN,QUALC001
2011,SDN,RICHC002
2011,SDN,RIZZA001
2011,SDN,SCRIE001
2011,SDN,SPENJ001
2011,SDN,STAUT001
2011,SDN,TEKOB001
2011,SDN,THATJ001
2011,SDN,VENAW001
2011,SEA,ACKLD001
2011,SEA,BARDJ001
2011,SEA,BEAVB001
2011,SEA,BEDAE001
2011,SEA,BRADM001
2011,SEA,CARPM001
2011,SEA,CORTD002
2011,SEA,CUSTJ001
2011,SEA,DELAS001
2011,SEA,FIGGC001
2011,SEA,FISTD001
2011,SEA,FURBC001
2011,SEA,GIMEC001
2011,SEA,GRAYJ002
2011,SEA,GUTIF001
2011,SEA,HALMG001
2011,SEA,HERNF002
2011,SEA,JIMEC002
2011,SEA,KELLS001
2011,SEA,KENNA001
2011,SEA,LAFFA001
2011,SEA,LANGR002
2011,SEA,LEAGB001
2011,SEA,LIDDA001
2011,SEA,LUEKJ001
2011,SEA,MOORA001
2011,SEA,OLIVM001
2011,SEA,PAULD001
2011,SEA,PEGUC001
2011,SEA,PENAW001
2011,SEA,PINEM001
2011,SEA,RAY-C001
2011,SEA,ROBIT001
2011,SEA,RODRL002
2011,SEA,RUFFC001
2011,SEA,RYANB002
2011,SEA,SAUNM001
2011,SEA,SEAGK001
2011,SEA,SMOAJ001
2011,SEA,SUZUI001
2011,SEA,VARGJ001
2011,SEA,VASQA001
2011,SEA,WELLC001
2011,SEA,WILHT001
2011,SEA,WILSJ002
2011,SEA,WILSM002
2011,SEA,WRIGJ001
2011,SFN,AFFEJ001
2011,SFN,BELTB001
2011,SFN,BELTC001
2011,SFN,BUMGM001
2011,SFN,BURRE001
2011,SFN,BURRP001
2011,SFN,CABRO001
2011,SFN,CAINM001
2011,SFN,CHRIJ003
2011,SFN,CRAWB001
2011,SFN,DEROM001
2011,SFN,EDLES001
2011,SFN,FONTM001
2011,SFN,FORDD002
2011,SFN,GARCJ002
2011,SFN,GILLC001
2011,SFN,HALLB001
2011,SFN,HUFFA001
2011,SFN,JOAQW001
2011,SFN,KEPPJ001
2011,SFN,LINCT001
2011,SFN,LOPEJ002
2011,SFN,MOTAG001
2011,SFN,PILLB001
2011,SFN,POSEB001
2011,SFN,RAMIR003
2011,SFN,ROHLR001
2011,SFN,ROMOS001
2011,SFN,ROSSC001
2011,SFN,ROWAA001
2011,SFN,RUNZD001
2011,SFN,SANCF001
2011,SFN,SANCH002
2011,SFN,SANCJ002
2011,SFN,SANDP001
2011,SFN,SCHIN001
2011,SFN,STEWC001
2011,SFN,SURKE001
2011,SFN,TEJAM001
2011,SFN,TORRA001
2011,SFN,VOGER001
2011,SFN,WHITE004
2011,SFN,WILSB001
2011,SFN,ZITOB001
2011,SLN,AUGEB001
2011,SLN,BATIM001
2011,SLN,BERKL001
2011,SLN,BOGGM001
2011,SLN,BROWA003
2011,SLN,CARPC002
2011,SLN,CARPM002
2011,SLN,CHAMA002
2011,SLN,CLETM001
2011,SLN,CRAIA001
2011,SLN,CRUZT002
2011,SLN,DESCD001
2011,SLN,DICKB001
2011,SLN,DOTEO001
2011,SLN,FRANR001
2011,SLN,FREED001
2011,SLN,FURCR001
2011,SLN,GARCJ004
2011,SLN,GREET004
2011,SLN,HAMIM001
2011,SLN,HOLLM001
2011,SLN,JACKE001
2011,SLN,JAY-J001
2011,SLN,KOZMP001
2011,SLN,LAIRG001
2011,SLN,LOHSK001
2011,SLN,LYNNL001
2011,SLN,MCCLK001
2011,SLN,MILLT002
2011,SLN,MOLIY001
2011,SLN,MOTTJ001
2011,SLN,PATTC001
2011,SLN,PUJOA001
2011,SLN,PUNTN001
2011,SLN,RASMC001
2011,SLN,RHODA001
2011,SLN,ROBIS001
2011,SLN,RZEPM001
2011,SLN,SALAF001
2011,SLN,SANCE001
2011,SLN,SCHUS001
2011,SLN,TALLB001
2011,SLN,THERR001
2011,SLN,VALDR002
2011,SLN,WALTP001
2011,SLN,WESTJ001
2011,TBA,BRIGR001
2011,TBA,BUENJ001
2011,TBA,CANZR001
2011,TBA,CHIRR001
2011,TBA,COBBA001
2011,TBA,CRUZJ005
2011,TBA,DAMOJ001
2011,TBA,DAVIW001
2011,TBA,DELAD001
2011,TBA,DELAR002
2011,TBA,EKSTM001
2011,TBA,FARNK001
2011,TBA,FULDS001
2011,TBA,GOMEB001
2011,TBA,GUYEB001
2011,TBA,HELLJ001
2011,TBA,HOWEJ003
2011,TBA,JASOJ001
2011,TBA,JENND002
2011,TBA,JOHND004
2011,TBA,JOHNE002
2011,TBA,JOYCM001
2011,TBA,KOTCC001
2011,TBA,LOBAJ001
2011,TBA,LONGE001
2011,TBA,LOPEF001
2011,TBA,MCGEJ001
2011,TBA,MOORM003
2011,TBA,NIEMJ001
2011,TBA,PERAJ002
2011,TBA,PRICD001
2011,TBA,RAMIM002
2011,TBA,RAMOC001
2011,TBA,RODRS002
2011,TBA,RUGGJ001
2011,TBA,RUSSA001
2011,TBA,SHIEJ002
2011,TBA,SHOPK001
2011,TBA,SONNA001
2011,TBA,TORRA002
2011,TBA,UPTOB001
2011,TBA,ZOBRB001
2011,TEX,ADAMM001
2011,TEX,ANDRE001
2011,TEX,BELTA001
2011,TEX,BLANA001
2011,TEX,BORBJ001
2011,TEX,BUSHD001
2011,TEX,CHAVE002
2011,TEX,CRUZN002
2011,TEX,DAVIC003
2011,TEX,EPPLC001
2011,TEX,FELDS001
2011,TEX,FELIN001
2011,TEX,GENTC001
2011,TEX,GERME001
2011,TEX,GONZM001
2011,TEX,HAMBM001
2011,TEX,HAMIJ003
2011,TEX,HARRM001
2011,TEX,HOLLD003
2011,TEX,HUNTT002
2011,TEX,KINSI001
2011,TEX,KIRKM001
2011,TEX,LEWIC001
2011,TEX,LOWEM002
2011,TEX,MARTL004
2011,TEX,MOREM001
2011,TEX,MURPD005
2011,TEX,NAPOM001
2011,TEX,ODAYD001
2011,TEX,OGANA001
2011,TEX,OLIVD001
2011,TEX,QUINO001
2011,TEX,RHODA001
2011,TEX,STROP001
2011,TEX,TATEY001
2011,TEX,TEAGT001
2011,TEX,TOBIM001
2011,TEX,TOMKB001
2011,TEX,TORRY001
2011,TEX,TREAM001
2011,TEX,TUCKR001
2011,TEX,UEHAK001
2011,TEX,VALDM003
2011,TEX,WILSC004
2011,TEX,YOUNM003
2011,TOR,ALVAH001
2011,TOR,ARENJ001
2011,TOR,BAUTJ002
2011,TOR,BECKC001
2011,TOR,CAMPS002
2011,TOR,CARRJ002
2011,TOR,CECIB001
2011,TOR,COOPD002
2011,TOR,DAVIR003
2011,TOR,DOTEO001
2011,TOR,DRABK001
2011,TOR,ENCAE001
2011,TOR,ESCOY001
2011,TOR,FARQD001
2011,TOR,FRANF001
2011,TOR,FRASJ002
2011,TOR,HILLA001
2011,TOR,JANSC001
2011,TOR,JOHNK003
2011,TOR,LAWRB002
2011,TOR,LEDEW001
2011,TOR,LEWIR002
2011,TOR,LINDA001
2011,TOR,LITSJ001
2011,TOR,LOEWA001
2011,TOR,MASTD002
2011,TOR,MCCOM001
2011,TOR,MCDOJ003
2011,TOR,MCGOD001
2011,TOR,MILLB001
2011,TOR,MILLT002
2011,TOR,MOLIJ001
2011,TOR,MORRB001
2011,TOR,NIX-J001
2011,TOR,PATTC001
2011,TOR,PEREL001
2011,TOR,PURCD001
2011,TOR,RASMC001
2011,TOR,RAUCJ001
2011,TOR,REYEJ003
2011,TOR,RICHS001
2011,TOR,RIVEJ001
2011,TOR,ROMER002
2011,TOR,RZEPM001
2011,TOR,SNIDT001
2011,TOR,STEWZ001
2011,TOR,TALLB001
2011,TOR,TEAHM001
2011,TOR,THAME001
2011,TOR,VILLC001
2011,TOR,WALTP001
2011,TOR,WISED001
2011,TOR,WOODC001
2011,WAS,ANKIR001
2011,WAS,BALEC001
2011,WAS,BERNR001
2011,WAS,BIXLB001
2011,WAS,BRODB001
2011,WAS,BROWC003
2011,WAS,BURNS001
2011,WAS,CLIPT001
2011,WAS,COFFT001
2011,WAS,CORAA001
2011,WAS,DESMI001
2011,WAS,DETWR001
2011,WAS,ESPID001
2011,WAS,FLORJ002
2011,WAS,GAUDC001
2011,WAS,GOMEJ001
2011,WAS,GORZT001
2011,WAS,HAIRJ002
2011,WAS,HERNL003
2011,WAS,KIMBC002
2011,WAS,LANNJ001
2011,WAS,LAROA001
2011,WAS,LOMBS002
2011,WAS,MARQJ001
2011,WAS,MARRC001
2011,WAS,MATTR001
2011,WAS,MAYAY001
2011,WAS,MILOT001
2011,WAS,MORSM001
2011,WAS,NIX-L001
2011,WAS,PEACB001
2011,WAS,RAMOW001
2011,WAS,RODRH002
2011,WAS,RODRI001
2011,WAS,SEVEA001
2011,WAS,SLATD001
2011,WAS,STAIM001
2011,WAS,STAMC001
2011,WAS,STORD001
2011,WAS,STRAS001
2011,WAS,WANGC001
2011,WAS,WERTJ001
2011,WAS,ZIMMJ003
2011,WAS,ZIMMR001
2012,ANA,ABREB001
2012,ANA,AMARA001
2012,ANA,AYBAE001
2012,ANA,BOURP001
2012,ANA,CALHK001
2012,ANA,CALLA001
2012,ANA,CARPD002
2012,ANA,CASSB001
2012,ANA,CONGH001
2012,ANA,DOWNS001
2012,ANA,ENRIB001
2012,ANA,FRIEE001
2012,ANA,GELTS001
2012,ANA,GREIZ001
2012,ANA,HARED001
2012,ANA,HAWKL001
2012,ANA,HESTJ001
2012,ANA,HUNTT001
2012,ANA,IANNC001
2012,ANA,ISRIJ001
2012,ANA,IZTUM001
2012,ANA,JEPSK001
2012,ANA,KENDH001
2012,ANA,LANGR002
2012,ANA,MARON001
2012,ANA,MILLB001
2012,ANA,MORAK001
2012,ANA,PAULD001
2012,ANA,PUJOA001
2012,ANA,RICHG002
2012,ANA,ROMIA001
2012,ANA,SANTE001
2012,ANA,SEGUJ002
2012,ANA,TAKAH001
2012,ANA,TAYLA002
2012,ANA,THOMR006
2012,ANA,TROUM001
2012,ANA,TRUMM001
2012,ANA,WALDJ001
2012,ANA,WEAVJ003
2012,ANA,WELLV001
2012,ANA,WILLJ003
2012,ANA,WILSB002
2012,ANA,WILSC004
2012,ARI,ALBAJ001
2012,ARI,ALBEM001
2012,ARI,BAUET001
2012,ARI,BELLJ004
2012,ARI,BERGB002
2012,ARI,BLANH001
