player,fullname,firstname,lastname,suffix,givenname,nickname,matrilineal
SOTOJ001,Juan Soto,Juan,Soto,,Juan Jose,,Pacheco
SOTOM001,Mario Soto,Mario,Soto,,Mario Melvin,,
SOTON001,Neftali Soto,Neftali,Soto,,Neftali O.,,
SOUTB102,Bill Southworth,Bill,Southworth,,William Frederick,,
SOUZM101,Mark Souza,Mark,Souza,,Kenneth Mark,,
SOUZS001,Steven Souza,Steven,Souza,,Steven Jeffrey,,
SOWEJ001,Jeremy Sowers,Jeremy,Sowers,,Jeremy Bryan,,
SPAHW101,Warren Spahn,Warren,Spahn,,Warren Edward,,
SPANA101,Al Spangler,Al,Spangler,,Albert Donald,Spanky,
SPANB101,Bill Spanswick,Bill,Spanswick,,William Henry,,
SPANC001,Cory Spangenberg,Cory,Spangenberg,,Cory Joseph,,
SPAND001,Denard Span,Denard,Span,,Keiunta Denard,,
SPARG001,Glenn Sparkman,Glenn,Sparkman,,Glenn Michael,,
SPARJ001,Jeff Sparks,Jeff,Sparks,,James Jeffrey,,
SPARJ101,Joe Sparma,Joe,Sparma,,Joseph Blase,,
SPARS001,Steve Sparks,Steve,Sparks,,Steven William,Phone Book,
SPARS002,Steve Sparks,Steve,Sparks,,Stephen Lanier,,
SPEAN001,Nate Spears,Nate,Spears,,Nathaniel Joseph,,
SPECC001,Cliff Speck,Cliff,Speck,,Robert Clifford,,
SPEEH101,Horace Speed,Horace,Speed,,Horace Arthur,,
SPEHT001,Tim Spehr,Tim,Spehr,,Timothy Joseph,,
SPEIC001,Chris Speier,Chris,Speier,,Chris Edward,,
SPEIJ001,Justin Speier,Justin,Speier,,Justin James,,
SPEIL001,Levale Speigner,Levale,Speigner,,Jimmy Levale,,
SPEIR001,Ryan Speier,Ryan,Speier,,Ryan Andrew,,
SPENB102,Bob Spence,Bob,Spence,,John Robert,,
SPENJ001,Josh Spence,Josh,Spence,,Joshua Patrick William,,
SPENJ101,Jim Spencer,Jim,Spencer,,James Lloyd,,
SPENS001,Shane Spencer,Shane,Spencer,,Michael Shane,,
SPENS002,Stan Spencer,Stan,Spencer,,Stanley Roger,,
SPENS003,Sean Spencer,Sean,Spencer,,Sean James,,
SPENT102,Tom Spencer,Tom,Spencer,,Hubert Thomas,,
SPERR101,Rob Sperring,Rob,Sperring,,Robert Walter,,
SPIEB001,Bill Spiers,Bill,Spiers,,William James,,
SPIEE101,Ed Spiezio,Ed,Spiezio,,Edward Wayne,,
SPIES001,Scott Spiezio,Scott,Spiezio,,Scott Edward,,
SPIKC101,Charlie Spikes,Charlie,Spikes,,Leslie Charles,,
SPILD001,Dan Spillner,Dan,Spillner,,Daniel Ray,,
SPILH001,Harry Spilman,Harry,Spilman,,William Harry,,
SPILR001,Ryan Spilborghs,Ryan,Spilborghs,,Ryan Adam,,
SPINS101,Scipio Spinks,Scipio,Spinks,,Scipio Ronald,,
SPIVJ001,Junior Spivey,Junior,Spivey,,Ernest Lee,,
SPLIP001,Paul Splittorff,Paul,Splittorff,,Paul William,,
SPOLP001,Paul Spoljaric,Paul,Spoljaric,,Paul Nikola,,
SPOOT001,Tim Spooneybarger,Tim,Spooneybarger,,Timothy Floyd,,
SPRAE001,Ed Sprague Jr.,Ed,Sprague,Jr.,Edward Nelson,,
SPRAE101,Ed Sprague Sr.,Ed,Sprague,Sr.,Edward Nelson,,
SPRAJ001,Jerry Spradlin,Jerry,Spradlin,,Jerry Carl,,
SPRID001,Dennis Springer,Dennis,Springer,,Dennis LeRoy,,
SPRIG001,George Springer,George,Springer,,George Chelston,,
SPRIG101,George Spriggs,George,Spriggs,,George Herman,,
SPRIJ001,Jeffrey Springs,Jeffrey,Springs,,Jeffrey Scott,,
SPRIJ102,Jack Spring,Jack,Spring,,Jack Russell,,
SPRIR001,Russ Springer,Russ,Springer,,Russell Paul,,
SPRIS001,Steve Springer,Steve,Springer,,Steven Michael,,
SPROB101,Bobby Sprowl,Bobby,Sprowl,,Robert John,,
SPRUZ001,Zeke Spruill,Zeke,Spruill,,Ezekiel Stephen,,
SPURC001,Chris Spurling,Chris,Spurling,,Christopher Michael,,
SPURJ001,Jay Spurgeon,Jay,Spurgeon,,Jay Aaron,,
SQUIM001,Mike Squires,Mike,Squires,,Michael Lynn,Spanky,
STABG101,George Stablein,George,Stablein,,George Charles,,
STAEM101,Marv Staehle,Marv,Staehle,,Marvin Gustave,,
STAFB101,Bill Stafford,Bill,Stafford,,William Charles,,
STAGS101,Steve Staggs,Steve,Staggs,,Stephen Robert,,
STAHL101,Larry Stahl,Larry,Stahl,,Larry Floyd,,
STAHS001,Scott Stahoviak,Scott,Stahoviak,,Scott Edmund,,
STAIM001,Matt Stairs,Matt,Stairs,,Matthew Wade,,
STAIR101,Roy Staiger,Roy,Staiger,,Roy Joseph,,
STALJ001,Jacob Stallings,Jacob,Stallings,,Jacob Daniel,,
STALT101,Tracy Stallard,Tracy,Stallard,,Evan Tracy,,
STAMC001,Craig Stammen,Craig,Stammen,,Craig N.,,
STANA001,Andy Stankiewicz,Andy,Stankiewicz,,Andrew Neal,Stanky,
STANB001,Bob Stanley,Bob,Stanley,,Robert William,,
STANC001,Craig Stansberry,Craig,Stansberry,,Craig Leo,,
STANC002,Cody Stanley,Cody,Stanley,,Cody Franklin,,
STAND001,Daniel Stange,Daniel,Stange,,Daniel Adam,,
STAND101,Don Stanhouse,Don,Stanhouse,,Donald Joseph,,
STANF101,Fred Stanley,Fred,Stanley,,Frederick Blair,,
STANJ001,Jason Standridge,Jason,Standridge,,Jason Wayne,,
STANJ002,Jason Stanford,Jason,Stanford,,Jason John,,
STANK101,Kevin Stanfield,Kevin,Stanfield,,Kevin Bruce,,
STANL101,Lee Stange,Lee,Stange,,Albert Lee,,
STANL102,Leroy Stanton,Leroy,Stanton,,Leroy Bobby,,
STANM001,Mike Stanton,Mike,Stanton,,Michael Thomas,,
STANM002,Mike Stanley,Mike,Stanley,,Robert Michael,,
STANM003,Mike Stanton,Mike,Stanton,,William Michael,,
STANM004,Giancarlo Stanton,Giancarlo,Stanton,,Giancarlo Cruz-Michael,Bigfoot,
STANM101,Mickey Stanley,Mickey,Stanley,,Mitchell Jack,,
STANP001,Pete Stanicek,Pete,Stanicek,,Peter Louis,,
STANR001,Rob Stanifer,Rob,Stanifer,,Robert Wayne,,
STANR002,Ryne Stanek,Ryne,Stanek,,Ryne Thomas,,
STANS001,Steve Stanicek,Steve,Stanicek,,Stephen Blair,,
STAPD001,Dave Stapleton,Dave,Stapleton,,David Leslie,,
STAPD002,Dave Stapleton,Dave,Stapleton,,David Earl,,
STARD001,Denny Stark,Denny,Stark,,Dennis,,
STARH101,Herm Starrette,Herm,Starrette,,Herman Paul,,
STARM001,Matt Stark,Matt,Stark,,Matthew Scott,,
STARW101,Willie Stargell,Willie,Stargell,,Wilver Dornel,Pops,
STASB001,Brock Stassi,Brock,Stassi,,Brock James,,
STASM001,Max Stassi,Max,Stassi,,Max Robert,,
STATD001,Dave Staton,Dave,Staton,,David Alan,,
STATJ102,Joe Staton,Joe,Staton,,Joseph,,
STAUR001,Rusty Staub,Rusty,Staub,,Daniel Joseph,Le Grand Orange,
STAUT001,Tim Stauffer,Tim,Stauffer,,Timothy James,,
STAVN001,Nick Stavinoha,Nick,Stavinoha,,Nicholas Lee,,
STCLR001,Randy St. Claire,Randy,St. Claire,,Randy Anthony,,
STEAJ001,John Stearns,John,Stearns,,John Hardin,Bad Dude,
STECD001,Drew Steckenrider,Drew,Steckenrider,,Andrew Paul,,
STECG001,Gene Stechschulte,Gene,Stechschulte,,Gene Urban,,
STEEJ001,Jim Steels,Jim,Steels,,James Earl,,
STEEK001,Kennie Steenstra,Kennie,Steenstra,,Kenneth Gregory,,
STEEM101,Morrie Steevens,Morrie,Steevens,,Morris Dale,,
STEFJ001,John Stefero,John,Stefero,,John Robert,,
STEGD001,Dave Stegman,Dave,Stegman,,David William,,
STEIB001,Bill Stein,Bill,Stein,,William Allen,,
STEIB002,Blake Stein,Blake,Stein,,William Blake,,
STEIR001,Rick Steirer,Rick,Steirer,,Ricky Francis,,
STEIR101,Randy Stein,Randy,Stein,,William Randolph,,
STEIT001,Terry Steinbach,Terry,Steinbach,,Terry Lee,,
STELR101,Rick Stelmaszek,Rick,Stelmaszek,,Richard Francis,,
STEMJ101,Jeff Stember,Jeff,Stember,,Jeffrey Alan,,
STEMS001,Steve Stemle,Steve,Stemle,,Stephen Joseph,,
STEND001,Dernell Stenson,Dernell,Stenson,,Dernell Renauld,,
STEND101,Dave Stenhouse,Dave,Stenhouse,,David Rotchford,,
STENM001,Mike Stenhouse,Mike,Stenhouse,,Michael Steven,,
STENR101,Rennie Stennett,Rennie,Stennett,,Renaldo Antonio,,Porte
STEPB104,Buzz Stephen,Buzz,Stephen,,Louis Roberts,,
STEPE101,Earl Stephenson,Earl,Stephenson,,Chester Earl,,
STEPG001,Garrett Stephenson,Garrett,Stephenson,,Garrett Charles,,
STEPG101,Gene Stephens,Gene,Stephens,,Glen Eugene,,
STEPJ001,John Stephens,John,Stephens,,John M.,,
STEPJ002,Jackson Stephens,Jackson,Stephens,,Jackson Tanner,,
STEPJ102,John Stephenson,John,Stephenson,,John Herman,,
STEPJ103,Jerry Stephenson,Jerry,Stephenson,,Jerry Joseph,,
STEPP001,Phil Stephenson,Phil,Stephenson,,Phillip Raymond,,
STEPR001,Ray Stephens,Ray,Stephens,,Carl Ray,,
STEPR002,Robert Stephenson,Robert,Stephenson,,Robert William,,
STERA001,Adam Stern,Adam,Stern,,Adam James,,
STERR101,Randy Sterling,Randy,Sterling,,Randall Wayne,,
STETM001,Mitch Stetter,Mitch,Stetter,,Mitchel Blake,,
STEVA001,Andrew Stevenson,Andrew,Stevenson,,Andrew Patrick,,
STEVD001,Dave Stevens,Dave,Stevens,,David James,,
STEVJ001,Jeff Stevens,Jeff,Stevens,,Jeffrey Allen,,
STEVL001,Lee Stevens,Lee,Stevens,,DeWain Lee,,
STEVT001,Todd Steverson,Todd,Steverson,,Todd Anthony,,
STEWA001,Andy Stewart,Andy,Stewart,,Andrew David,,
STEWB001,Brock Stewart,Brock,Stewart,,Brock Allen,,
STEWC001,Chris Stewart,Chris,Stewart,,Christopher David,,
STEWC002,Christin Stewart,Christin,Stewart,,Christin Gaylin Harris,,
STEWD001,Dave Stewart,Dave,Stewart,,David Keith,,
STEWD002,DJ Stewart,DJ,Stewart,,Demetrius Jerome,,
STEWI001,Ian Stewart,Ian,Stewart,,Ian Kenneth,,
STEWJ001,Josh Stewart,Josh,Stewart,,Joshua Craig,,
STEWJ102,Jimmy Stewart,Jimmy,Stewart,,James Franklin,,
STEWK001,Kohl Stewart,Kohl,Stewart,,Kohl Robert,,
STEWS001,Sammy Stewart,Sammy,Stewart,,Samuel Lee,,
STEWS002,Shannon Stewart,Shannon,Stewart,,Shannon Harold,,
STEWS003,Scott Stewart,Scott,Stewart,,Scott Edward,,
STEWZ001,Zach Stewart,Zach,Stewart,,Zachary Robert,,
STIDP001,Phil Stidham,Phil,Stidham,,Phillip Wayne,,
STIED001,Dave Stieb,Dave,Stieb,,David Andrew,,
STIGD101,Dick Stigman,Dick,Stigman,,Richard Lewis,,
STILK001,Kurt Stillwell,Kurt,Stillwell,,Kurt Andrew,,
STILR102,Royle Stillman,Royle,Stillman,,Royle Eldon,,
STIMC101,Craig Stimac,Craig,Stimac,,Craig Steven,,
STINB101,Bob Stinson,Bob,Stinson,,Gorrell Robert,,
STINJ001,Josh Stinson,Josh,Stinson,,Joshua Randall,,
STINK001,Kelly Stinnett,Kelly,Stinnett,,Kelly Lee,,
STITM001,Matt Stites,Matt,Stites,,Matthew Steven,,
STOCK001,Kevin Stocker,Kevin,Stocker,,Kevin Douglas,,
STOCM001,Mel Stocker,Mel,Stocker,,Myreon Romel,,
STOCP001,Phil Stockman,Phil,Stockman,,Phillip Matthew,,
STOCR001,Robert Stock,Robert,Stock,,Robert Anthony,,
STOCW101,Wes Stock,Wes,Stock,,Wesley Gay,,
STODB001,Bob Stoddard,Bob,Stoddard,,Robert Lyle,,
STODT001,Tim Stoddard,Tim,Stoddard,,Timothy Paul,,
STOKB001,Brian Stokes,Brian,Stokes,,Brian Alexander,,
STONB101,Bill Stoneman,Bill,Stoneman,,William Hambly,,
STONG102,George Stone,George,Stone,,George Heard,,
STONG103,Gene Stone,Gene,Stone,,Eugene Daniel,,
STONJ001,Jeff Stone,Jeff,Stone,,Jeffrey Glen,,
STONR001,Ricky Stone,Ricky,Stone,,Ricky L.,,
STONR102,Ron Stone,Ron,Stone,,Harry Ronald,,
STONS101,Steve Stone,Steve,Stone,,Steven Michael,,
STONT001,Tobi Stoner,Tobi,Stoner,,Tobi Neal,,
STOOJ001,Jim Stoops,Jim,Stoops,,James Wellington,,
STORD001,Drew Storen,Drew,Storen,,Drew Patrick,,
STORM001,Mickey Storey,Mickey,Storey,,Mickey Charles,,
STORT001,Trevor Story,Trevor,Story,,Trevor John,,
STOTM001,Mel Stottlemyre Jr.,Mel,Stottlemyre,Jr.,Melvin Leon,,
STOTM101,Mel Stottlemyre Sr.,Mel,Stottlemyre,Sr.,Melvin Leon,,
STOTT001,Todd Stottlemyre,Todd,Stottlemyre,,Todd Vernon,,
STOUE001,Eric Stout,Eric,Stout,,Eric Joseph,,
STOVD001,DaRond Stovall,DaRond,Stovall,,DaRond Tyrone,,
STOWC001,Chris Stowers,Chris,Stowers,,Christopher James,,
STPIM001,Max St. Pierre,Max,St. Pierre,,Maxim Joseph,,
STRAB101,Bob Strampe,Bob,Strampe,,Robert Edwin,,
STRAC001,Chris Stratton,Chris,Stratton,,Christopher Lee,,
STRAD001,Darryl Strawberry,Darryl,Strawberry,,Darryl Eugene,,
STRAD002,Doug Strange,Doug,Strange,,Joseph Douglas,,
STRAD003,Dan Straily,Dan,Straily,,Daniel Steven,,
STRAJ101,Joe Strain,Joe,Strain,,Joseph Allan,,
STRAL001,Les Straker,Les,Straker,,Lester Paul,,Bolnalda
STRAM001,Matt Strahm,Matt,Strahm,,Matthew Scott,,
STRAM002,Myles Straw,Myles,Straw,,Myles James Noble,,
STRAM101,Mike Strahler,Mike,Strahler,,Michael Wayne,,
STRAP001,Pat Strange,Pat,Strange,,Patrick Martin,,
STRAR001,Ryan Strausborger,Ryan,Strausborger,,Ryan Lee,,
STRAS001,Stephen Strasburg,Stephen,Strasburg,,Stephen James,,
STREH001,Huston Street,Huston,Street,,Huston Lowell,,
STRIH001,Hunter Strickland,Hunter,Strickland,,Hunter Drew,,
STRIJ104,Jim Strickland,Jim,Strickland,,James Michael,,
STRIM001,Mark Strittmatter,Mark,Strittmatter,,Mark Arthur,,
STRIR001,Ross Stripling,Ross,Stripling,,Thomas Ross,,
STRIS001,Scott Strickland,Scott,Strickland,,Scott Michael,,
STROB101,Brent Strom,Brent,Strom,,Brent Terry,,
STROE101,Ed Stroud,Ed,Stroud,,Edwin Marvin,,
STROJ001,Joe Strong,Joe,Strong,,Joseph Benjamin,,
STROJ002,Jamal Strong,Jamal,Strong,,Jamal Najar,,
STROJ102,John Strohmayer,John,Strohmayer,,John Emery,,
STROM001,Marcus Stroman,Marcus,Stroman,,Marcus Earl,,
STROP001,Pedro Strop,Pedro,Strop,,Pedro Angel,,
STROS101,Steve Stroughter,Steve,Stroughter,,Stephen Lewis,,
STUAD101,Dick Stuart,Dick,Stuart,,Richard Lee,Dr. Strangeglove,
STUBD001,Drew Stubbs,Drew,Stubbs,,Robert Andrew,,
STUBF001,Franklin Stubbs,Franklin,Stubbs,,Franklin Lee,,
STUBM101,Moose Stubing,Moose,Stubing,,Lawrence George,,
STULE001,Everett Stull,Everett,Stull,,Everett James,,
STULE002,Eric Stults,Eric,Stults,,Eric William,,
STUMD001,Daniel Stumpf,Daniel,Stumpf,,Daniel Arthur,,
STUPJ001,John Stuper,John,Stuper,,John Anton,,
STURT001,Tanyon Sturtze,Tanyon,Sturtze,,Tanyon James,,
STURT002,Tyler Sturdevant,Tyler,Sturdevant,,Tyler James,,
STURT101,Tom Sturdivant,Tom,Sturdivant,,Thomas Virgil,Smoke; Snake,
STUTM001,Michael Stutes,Michael,Stutes,,Michael Christopher,,
STYNC001,Chris Stynes,Chris,Stynes,,Christopher Desmond,,
SUARA001,Albert Suarez,Albert,Suarez,,Albert Joe,,
SUARA002,Andrew Suarez,Andrew,Suarez,,Andrew Jose,,
SUARE001,Eugenio Suarez,Eugenio,Suarez,,Eugenio Alejandro,,
SUARK101,Ken Suarez,Ken,Suarez,,Kenneth Raymond,,
SUARR001,Ranger Suarez,Ranger,Suarez,,Ranger,,
SUCHD101,Dick Such,Dick,Such,,Richard Stanley,,
SUCRJ001,Jesus Sucre,Jesus,Sucre,,Jesus Marcelo,,Medina
SUDAB101,Bill Sudakis,Bill,Sudakis,,William Paul,Suds,
SUERW001,William Suero,William,Suero,,Williams,,Urban
SUERW002,Wander Suero,Wander,Suero,,Wander,,Montero
SUKLE101,Ed Sukla,Ed,Sukla,,Edward Anthony,,
SULAG101,Guy Sularz,Guy,Sularz,,Guy Patrick,,
SULLC001,Cory Sullivan,Cory,Sullivan,,Cory,,
SULLJ103,John Sullivan,John,Sullivan,,John Peter,Sully,
SULLM001,Marc Sullivan,Marc,Sullivan,,Marc Cooper,,
SULLS001,Scott Sullivan,Scott,Sullivan,,William Scott,,
SUMMC001,Champ Summers,Champ,Summers,,John Junior,,
SUNDJ001,Jim Sundberg,Jim,Sundberg,,James Howard,,
SUPPJ001,Jeff Suppan,Jeff,Suppan,,Jeffrey Scot,,
SURHB001,B. J. Surhoff,B. J.,Surhoff,,William James,,
SURHR001,Rich Surhoff,Rich,Surhoff,,Richard Clifford,,
SURKE001,Eric Surkamp,Eric,Surkamp,,Eric Michael,,
SUSAA001,Andrew Susac,Andrew,Susac,,Andrew John,,
SUSDS001,Steve Susdorf,Steve,Susdorf,,Stephen James,,
SUTCR001,Rick Sutcliffe,Rick,Sutcliffe,,Richard Lee,Red Baron,
SUTEB001,Brent Suter,Brent,Suter,,Brent Michael,,
SUTHD102,Darrell Sutherland,Darrell,Sutherland,,Darrell Wayne,,
SUTHG101,Gary Sutherland,Gary,Sutherland,,Gary Lynn,,
SUTHL101,Leo Sutherland,Leo,Sutherland,,Leonardo,,Cantin
SUTKG001,Glenn Sutko,Glenn,Sutko,,Glenn Edward,,
SUTTB001,Bruce Sutter,Bruce,Sutter,,Howard Bruce,,
SUTTD001,Don Sutton,Don,Sutton,,Donald Howard,,
SUTTD002,Drew Sutton,Drew,Sutton,,Stephen Drew,,
SUTTJ101,John Sutton,John,Sutton,,Johnny Ike,,
SUTTL001,Larry Sutton,Larry,Sutton,,Larry James,,
SUZUI001,Ichiro Suzuki,Ichiro,Suzuki,,Ichiro,,
SUZUK001,Kurt Suzuki,Kurt,Suzuki,,Kurt Kiyoshi,,
SUZUM001,Mac Suzuki,Mac,Suzuki,,Makoto,,
SVEUD001,Dale Sveum,Dale,Sveum,,Dale Curtis,,
SWAGB001,Bill Swaggerty,Bill,Swaggerty,,William David,,
SWANC001,Craig Swan,Craig,Swan,,Craig Steven,,
SWAND001,Dansby Swanson,Dansby,Swanson,,James Dansby,,
SWANP001,Pedro Swann,Pedro,Swann,,Pedro Maurice,,
SWANR001,Russ Swan,Russ,Swan,,Russell Howard,,
SWANS101,Stan Swanson,Stan,Swanson,,Stanley Lawrence,,
SWARA001,Anthony Swarzak,Anthony,Swarzak,,Anthony Ray,,
SWARD001,Dave Swartzbaugh,Dave,Swartzbaugh,,David Theodore,,
SWEEB001,Brian Sweeney,Brian,Sweeney,,Brian Edward,,
SWEED001,Darnell Sweeney,Darnell,Sweeney,,Darnell Thomas,,
SWEEM001,Mark Sweeney,Mark,Sweeney,,Mark Patrick,,
SWEEM002,Mike Sweeney,Mike,Sweeney,,Michael John,,
SWEER001,Ryan Sweeney,Ryan,Sweeney,,Ryan Joseph,,
SWEER101,Rick Sweet,Rick,Sweet,,Ricky Joe,,
SWIFB001,Bill Swift,Bill,Swift,,William Charles,,
SWIHB001,Blake Swihart,Blake,Swihart,,Blake Aubry,,
SWING001,Greg Swindell,Greg,Swindell,,Forest Gregory,,
SWINP001,Paul Swingle,Paul,Swingle,,Paul Christopher,,
SWINR001,R. J. Swindle,R. J.,Swindle,,Robert Joseph,,
SWISN001,Nick Swisher,Nick,Swisher,,Nicholas Thomas,,
SWISS101,Steve Swisher,Steve,Swisher,,Steven Eugene,,
SWITJ001,Jon Switzer,Jon,Switzer,,Jon Michael,,
SWOBR101,Ron Swoboda,Ron,Swoboda,,Ronald Alan,Rocky,
SYKEB101,Bob Sykes,Bob,Sykes,,Robert Joseph,,
SYNDN001,Noah Syndergaard,Noah,Syndergaard,,Noah Seth,,
SZCZM001,Matt Szczur,Matt,Szczur,,Matthew,,
SZOTK101,Ken Szotkiewicz,Ken,Szotkiewicz,,Kenneth John,,
SZUMJ001,Jason Szuminski,Jason,Szuminski,,Jason Ernest,,
TABAJ001,Jeff Tabaka,Jeff,Tabaka,,Jeffrey Jon,,
TABAJ002,Jose Tabata,Jose,Tabata,,Jose Nicolas,,
TABBJ101,Jerry Tabb,Jerry,Tabb,,Jerry Lynn,,
TABLP001,Pat Tabler,Pat,Tabler,,Patrick Sean,,
TABOG001,Greg Tabor,Greg,Tabor,,Gregory Steven,,
TACKJ001,Jeff Tackett,Jeff,Tackett,,Jeffrey Wilson,,
TADAK001,Kazuhito Tadano,Kazuhito,Tadano,,Kazuhito,,
TAGUS001,So Taguchi,So,Taguchi,,So,,
TAIJT001,Travis Taijeron,Travis,Taijeron,,Travis Nathaniel,,
TAILJ001,Jameson Taillon,Jameson,Taillon,,Jameson Lee,,
TAKAH001,Hisanori Takahashi,Hisanori,Takahashi,,Hisanori,,
TAKAK001,Ken Takahashi,Ken,Takahashi,,Ken,,
TAKAS001,Shingo Takatsu,Shingo,Takatsu,,Shingo,,
TALBF101,Fred Talbot,Fred,Talbot,,Frederick Lealand,Bubby,
TALBM001,Mitch Talbot,Mitch,Talbot,,Mitchell R.,,
TALLB001,Brian Tallet,Brian,Tallet,,Brian Curtis,,
TALTT101,Tim Talton,Tim,Talton,,Marion Lee,,
TAM-J001,Jeff Tam,Jeff,Tam,,Jeffrey Eugene,,
TAMAJ101,John Tamargo,John,Tamargo,,John Felix,,
TANAF001,Frank Tanana,Frank,Tanana,,Frank Daryl,,
TANAK001,Kensuke Tanaka,Kensuke,Tanaka,,Kensuke,,
TANAM001,Masahiro Tanaka,Masahiro,Tanaka,,Masahiro,,
TANKD001,Dennis Tankersley,Dennis,Tankersley,,Dennis Lee,,
TANKT001,Taylor Tankersley,Taylor,Tankersley,,Taylor Mark,,
TANNB001,Bruce Tanner,Bruce,Tanner,,Bruce Matthew,,
TAPAK001,Kevin Tapani,Kevin,Tapani,,Kevin Ray,,
TAPIR001,Raimel Tapia,Raimel,Tapia,,Raimel Antonio,,Linarez
TARAT001,Tony Tarasco,Tony,Tarasco,,Anthony Giacinto,,
TARPS001,Stephen Tarpley,Stephen,Tarpley,,Stephen Nicholas,,
TARTD001,Danny Tartabull,Danny,Tartabull,,Danilo,,Mora
TARTJ101,Jose Tartabull,Jose,Tartabull,,Jose Milages,,Guzman
TARTT001,Travis Tartamella,Travis,Tartamella,,Travis Scott,,
TARVL001,La Schelle Tarver,La Schelle,Tarver,,La Schelle,,
TASCJ001,Jack Taschner,Jack,Taschner,,Jack Gerard,,
TATAJ001,Jordan Tata,Jordan,Tata,,Jordan Arthur,,
TATER101,Randy Tate,Randy,Tate,,Randall Lee,,
TATES001,Stu Tate,Stu,Tate,,Stuart Douglas,,
TATEY001,Yoshinori Tateyama,Yoshinori,Tateyama,,Yoshinori,,
TATIF001,Fernando Tatis,Fernando,Tatis,,Fernando,,
TATIR001,Ramon Tatis,Ramon,Tatis,,Ramon Francisco,,Medrano
TATUC001,Craig Tatum,Craig,Tatum,,Craig B.,,
TATUJ001,Jim Tatum,Jim,Tatum,,James Ray,,
TATUJ101,Jarvis Tatum,Jarvis,Tatum,,Jarvis,,
TATUK101,Ken Tatum,Ken,Tatum,,Kenneth Ray,,
TAUBE001,Ed Taubensee,Ed,Taubensee,,Edward Kenneth,,
TAUBT001,Ty Taubenheim,Ty,Taubenheim,,Ty Andrew,,
TAUCM001,Mike Tauchman,Mike,Tauchman,,Michael Robert,,
TAVAJ001,Julian Tavarez,Julian,Tavarez,,Julian,,Carmen
TAVAJ002,Jesus Tavarez,Jesus,Tavarez,,Jesus Rafael,,Alcantaras
TAVEA101,Alex Taveras,Alex,Taveras,,Alejandro Antonio,,Betances
TAVEF101,Frank Taveras,Frank,Taveras,,Franklin Crisostomo,,Fabian
TAVEO001,Oscar Taveras,Oscar,Taveras,,Oscar Francisco,,
TAVEW001,Willy Taveras,Willy,Taveras,,Willy,,
TAYLA001,Aaron Taylor,Aaron,Taylor,,Aaron Wade,,
TAYLA002,Andrew Taylor,Andrew,Taylor,,Andrew Raymond,,
TAYLB001,Billy Taylor,Billy,Taylor,,William Howell,,
TAYLB002,Ben Taylor,Ben,Taylor,,Benjamin Alan,,
TAYLB003,Beau Taylor,Beau,Taylor,,Beau Ritchie,,
